Course Code,Title,Subject,Instructor,Sections,Students Enrolled,Average GPA
PSYC 238,Psychopathol & Probs in Living,PSYC,"Kemp, K.",3,113,2.4631858407079643
PSYC 239,Community Psych,PSYC,All Sections,10,783,3.766385696040869
PSYC 239,Community Psych,PSYC,"Kwapil, T.",1,76,3.8510526315789484
PSYC 239,Community Psych,PSYC,"La, R.",1,80,3.8210000000000006
PSYC 239,Community Psych,PSYC,"Todd, N.",5,386,3.7988860103626947
PSYC 239,Community Psych,PSYC,"Blackburn, A.",1,77,3.766103896103896
PSYC 239,Community Psych,PSYC,"Aber, M.",1,87,3.682068965517241
PSYC 239,Community Psych,PSYC,"Jones, M.",1,77,3.5587012987012985
PSYC 245,Industrial Org Psych,PSYC,All Sections,12,1288,3.4970496894409937
PSYC 245,Industrial Org Psych,PSYC,"Lee, S.",1,103,3.712038834951456
PSYC 245,Industrial Org Psych,PSYC,"Adjei, K.",1,105,3.657428571428572
PSYC 245,Industrial Org Psych,PSYC,"Min, H.",1,129,3.6414728682170536
PSYC 245,Industrial Org Psych,PSYC,"Tang, C.",1,121,3.6198347107438016
PSYC 245,Industrial Org Psych,PSYC,"Alzate Vanegas, J.",1,132,3.583409090909091
PSYC 245,Industrial Org Psych,PSYC,"Li, L.",1,132,3.5534090909090903
PSYC 245,Industrial Org Psych,PSYC,"Newman, D.",2,279,3.412186379928315
PSYC 245,Industrial Org Psych,PSYC,"Shenouda, C.",2,48,3.362083333333333
PSYC 245,Industrial Org Psych,PSYC,"Chen, L.",1,133,3.243007518796992
PSYC 245,Industrial Org Psych,PSYC,"Li, M.",1,106,3.238867924528302
PSYC 248,Learning and Memory,PSYC,All Sections,8,1337,3.591660433807031
PSYC 248,Learning and Memory,PSYC,"Shipstead, Z.",4,604,3.8421523178807946
PSYC 248,Learning and Memory,PSYC,"Yang, R.",1,210,3.538095238095238
PSYC 248,Learning and Memory,PSYC,"Holden, L.",2,376,3.4797606382978725
PSYC 248,Learning and Memory,PSYC,"Kelley, A.",1,147,2.925170068027211
PSYC 250,Psych of Personality,PSYC,All Sections,10,1451,3.3041764300482424
PSYC 250,Psych of Personality,PSYC,"Roberts, B.",2,302,3.4285430463576154
PSYC 250,Psych of Personality,PSYC,"Briskin, J.",6,852,3.33231220657277
PSYC 250,Psych of Personality,PSYC,"Piemonte, J.",2,297,3.097003367003367
PSYC 255,Decisions & Judgment,PSYC,"Hotaling, J.",1,44,3.2652272727272726
PSYC 296,Intro Current Topics in Psyc,PSYC,"Roberts, B.",1,32,3.729375
PSYC 302,Applied Neuroscience,PSYC,"Rhodes, J.",5,595,3.3336638655462183
PSYC 306,Psychology of Morality,PSYC,"Laurent, S.",1,63,3.27015873015873
PSYC 308,Psych Religion & Spirituality,PSYC,All Sections,2,131,3.8422900763358783
PSYC 308,Psych Religion & Spirituality,PSYC,"Rios, K.",1,72,3.9490277777777774
PSYC 308,Psych Religion & Spirituality,PSYC,"Todd, N.",1,59,3.712033898305084
PSYC 312,Psychology of Race & Ethnicity,PSYC,All Sections,3,262,3.636374045801527
PSYC 312,Psychology of Race & Ethnicity,PSYC,"Rodriguez Palac, V.",1,143,3.8111888111888113
PSYC 312,Psychology of Race & Ethnicity,PSYC,"Lyubansky, M.",2,119,3.4263025210084037
PSYC 313,"Drugs, Brain and Behavior",PSYC,"Gulley, J.",7,543,2.9433701657458564
PSYC 318,Psych of the Infant,PSYC,"Travis, L.",5,378,3.512777777777778
PSYC 320,The Teenage Years,PSYC,"Wood, E.",3,456,3.747105263157895
PSYC 321,Human Memory,PSYC,All Sections,2,79,3.687215189873418
PSYC 321,Human Memory,PSYC,"Adhimoolam, B.",1,47,3.9219148936170214
PSYC 321,Human Memory,PSYC,"Sahakyan, L.",1,32,3.3425
PSYC 324,Developmental Psychopathology,PSYC,"Rudolph, K.",2,297,3.28969696969697
PSYC 328,Psychology of Gender,PSYC,All Sections,5,731,3.549233926128592
PSYC 328,Psychology of Gender,PSYC,"Briley, D.",3,451,3.8242350332594235
PSYC 328,Psychology of Gender,PSYC,"Shenouda, C.",2,280,3.1062857142857148
PSYC 331,Cognitive Psych Lab,PSYC,All Sections,5,190,3.410526315789474
PSYC 331,Cognitive Psych Lab,PSYC,"Shipstead, Z.",3,118,3.6016949152542375
PSYC 331,Cognitive Psych Lab,PSYC,"Montag, J.",2,72,3.0972222222222228
PSYC 332,Social Psych Methods Lab,PSYC,All Sections,6,775,3.389703225806451
PSYC 332,Social Psych Methods Lab,PSYC,"Mischkowski, D.",1,140,3.8074285714285714
PSYC 332,Social Psych Methods Lab,PSYC,"Vahedi, M.",1,138,3.74695652173913
PSYC 332,Social Psych Methods Lab,PSYC,"Weiner, D.",1,100,3.3939999999999997
PSYC 332,Social Psych Methods Lab,PSYC,"Laurent, S.",1,140,3.2576428571428573
PSYC 332,Social Psych Methods Lab,PSYC,"Javalagi, A.",1,140,3.2003571428571425
PSYC 332,Social Psych Methods Lab,PSYC,"Cohen, D.",1,117,2.8494017094017092
PSYC 333,Social Psych in Society Lab,PSYC,All Sections,4,358,3.3476815642458093
PSYC 333,Social Psych in Society Lab,PSYC,"Vahedi, M.",1,84,3.916785714285714
PSYC 333,Social Psych in Society Lab,PSYC,"Weiner, D.",2,182,3.2184615384615385
PSYC 333,Social Psych in Society Lab,PSYC,"Cohen, D.",1,92,3.0836956521739127
PSYC 336,Depression and Mood Disorders,PSYC,"Hankin, B.",1,38,3.0439473684210525
PSYC 336,Multiculturalism CC Res & Prac,PSYC,"Hunter, C.",3,87,3.6666666666666665
PSYC 336,Self In Virtual Communities,PSYC,"Hunter, C.",3,84,3.6110714285714285
PSYC 336,Self in Virtual Communities,PSYC,"Hunter, C.",2,58,3.769827586206896
PSYC 336,Stress&Resilency in Childhood,PSYC,"Cohen, J.",1,34,3.2744117647058824
PSYC 336,Topics in Clin/Comm Psych,PSYC,All Sections,8,317,3.581766561514195
PSYC 336,Topics in Clin/Comm Psych,PSYC,"Hunter, C.",2,101,3.7822772277227727
PSYC 336,Topics in Clin/Comm Psych,PSYC,"Lyubansky, M.",1,43,3.6355813953488374
PSYC 336,Topics in Clin/Comm Psych,PSYC,"Thakur, H.",1,40,3.5170000000000003
PSYC 336,Topics in Clin/Comm Psych,PSYC,"Cohen, J.",4,133,3.4315789473684215
PSYC 339,Restorative Justice Principles,PSYC,"Lyubansky, M.",4,178,3.73061797752809
PSYC 340,CounselCenterParaProfessional,PSYC,All Sections,4,90,3.8298888888888887
PSYC 340,CounselCenterParaProfessional,PSYC,"Hunter, C.",1,24,3.9720833333333334
PSYC 340,CounselCenterParaProfessional,PSYC,"Graham, J.",2,43,3.7909302325581393
PSYC 340,CounselCenterParaProfessional,PSYC,"Schlesinger, R.",1,23,3.7543478260869563
PSYC 340,Mindfulness,PSYC,"Menard, C.",1,26,3.4615384615384617
PSYC 340,Mindfulness SrvceLearning Pt 1,PSYC,"Menard, C.",1,23,3.5939130434782607
PSYC 341,CounselCenterParaProfessional,PSYC,All Sections,3,67,3.821194029850747
PSYC 341,CounselCenterParaProfessional,PSYC,"Hunter, C.",2,45,3.9040000000000004
PSYC 341,CounselCenterParaProfessional,PSYC,"Graham, J.",1,22,3.651818181818182
PSYC 350,Personality Lab,PSYC,All Sections,6,502,3.733067729083665
PSYC 350,Personality Lab,PSYC,"Fraley, R.",5,456,3.741228070175439
PSYC 350,Personality Lab,PSYC,"Chong, J.",1,46,3.652173913043478
PSYC 353,Social Cognition,PSYC,All Sections,5,648,3.2927623456790123
PSYC 353,Social Cognition,PSYC,"Srull, T.",3,382,3.5392670157068062
PSYC 353,Social Cognition,PSYC,"Stern, C.",1,130,3.095076923076923
PSYC 353,Social Cognition,PSYC,"Kurdi, B.",1,136,2.7893382352941174
PSYC 355,The Attentive Mind,PSYC,"Lleras Buetti, S.",2,77,3.4244155844155846
PSYC 361,The Psychology of Aging,PSYC,"Zimmerman, B.",1,204,3.322009803921569
PSYC 363,Developmental Child Psych Lab,PSYC,All Sections,13,617,3.3245705024311185
PSYC 363,Developmental Child Psych Lab,PSYC,"Hyde, D.",4,216,3.6623611111111107
PSYC 363,Developmental Child Psych Lab,PSYC,"Shenouda, C.",9,401,3.142618453865336
PSYC 379,Clinical/Abnormal Psych Lab,PSYC,"Berenbaum, H.",5,451,3.192372505543237
PSYC 396,Decisions and Judgments,PSYC,"Hotaling, J.",3,85,3.4198823529411753
PSYC 396,"Emotion, Cognition & The Brain",PSYC,"Dolcos, F.",2,84,3.623095238095238
PSYC 396,Intermed Curr Topics in Psyc,PSYC,"Gulley, J.",1,39,3.0343589743589745
PSYC 396,The Attentive Mind,PSYC,"Lleras Buetti, S.",1,29,3.7006896551724138
PSYC 402,Intro Clin Neuropsych,PSYC,"Dolcos, S.",3,100,3.6572999999999998
PSYC 403,Memory and Amnesia,PSYC,All Sections,5,720,3.584722222222222
PSYC 403,Memory and Amnesia,PSYC,"Cohen, N.",2,297,3.6161616161616164
PSYC 403,Memory and Amnesia,PSYC,"Schwarb, H.",3,423,3.562647754137116
PSYC 404,Cognitive Neuroscience,PSYC,"Dolcos, F.",3,149,3.514832214765102
PSYC 408,Human Behavior Genetics,PSYC,"Derringer, J.",6,465,3.574193548387097
PSYC 413,Adv Neurpsychopharmacology,PSYC,"Gulley, J.",1,36,3.731666666666667
PSYC 413,Psychopharmacology,PSYC,"Gulley, J.",2,287,3.287073170731707
PSYC 414,"Brain, Learning, and Memory",PSYC,"Hinman, J.",4,378,3.109708994708994
PSYC 417,Neurosci of Eating & Drinking,PSYC,"Liang, N.",5,364,3.383104395604396
PSYC 421,Principles of Psychophysiology,PSYC,"Dolcos, F.",2,77,3.156623376623377
PSYC 423,Language Acquisition,PSYC,"Fisher, C.",1,30,2.889
PSYC 425,Psych of Language,PSYC,"Montag, J.",4,178,3.0361235955056176
PSYC 433,Evolutionary Neuroscience,PSYC,"Rhodes, J.",4,297,2.9586868686868693
PSYC 445,Cognitive Neuroscience Lab,PSYC,"Sadaghiani, S.",4,161,3.308819875776398
PSYC 450,Cognitive Psychophysiology,PSYC,"Federmeier, K.",2,79,3.6962025316455698
PSYC 453,Cog Neuroscience of Vision,PSYC,All Sections,4,101,3.4424752475247518
PSYC 453,Cog Neuroscience of Vision,PSYC,"Beck, D.",3,79,3.493797468354431
PSYC 453,Cog Neuroscience of Vision,PSYC,"Goense, J.",1,22,3.258181818181818
PSYC 455,Organizational Psych,PSYC,All Sections,5,529,3.4269187145557662
PSYC 455,Organizational Psych,PSYC,"Liu, Y.",3,311,3.491286173633441
PSYC 455,Organizational Psych,PSYC,"Choi, J.",1,114,3.418508771929824
PSYC 455,Organizational Psych,PSYC,"Zhang, B.",1,104,3.2436538461538458
PSYC 462,How Children Think,PSYC,"Hyde, D.",1,72,3.120833333333333
PSYC 465,Personality and Soc Dev,PSYC,All Sections,9,929,3.39194833153929
PSYC 465,Personality and Soc Dev,PSYC,"Ruedas-Gracia, N.",1,82,3.7440243902439025
PSYC 465,Personality and Soc Dev,PSYC,"Ratner, K.",4,437,3.5439816933638437
PSYC 465,Personality and Soc Dev,PSYC,"Banerjee, S.",3,299,3.213110367892977
PSYC 465,Personality and Soc Dev,PSYC,"Hoff, B.",1,111,3.0150450450450452
PSYC 468,Psych and Law,PSYC,All Sections,9,848,3.2934551886792454
PSYC 468,Psych and Law,PSYC,"Glass, S.",1,54,3.6972222222222224
PSYC 468,Psych and Law,PSYC,"Ashur, Y.",4,379,3.384643799472296
PSYC 468,Psych and Law,PSYC,"Spielmann, J.",4,415,3.1576385542168675
PSYC 475,Personnel Psych,PSYC,All Sections,5,414,3.6121980676328502
PSYC 475,Personnel Psych,PSYC,"Chen, Y.",2,170,3.707941176470588
PSYC 475,Personnel Psych,PSYC,"Zhang, B.",3,244,3.5454918032786886
PSYC 489,Neural Network Modeling Lab,PSYC,"Hummel, J.",1,22,3.6363636363636362
PSYC 496,IntroCounselingParaprofessProg,PSYC,All Sections,2,48,3.9029166666666666
PSYC 496,IntroCounselingParaprofessProg,PSYC,"Barnum, E.",1,24,3.9445833333333336
PSYC 496,IntroCounselingParaprofessProg,PSYC,"Schlesinger, R.",1,24,3.86125
PSYC 496,IntroFaciltatngIntrGrpDialogue,PSYC,"Longaker, J.",1,21,3.15952380952381
PSYC 496,Positive Psychology,PSYC,"Lyubansky, M.",1,30,3.8560000000000003
PSYC 496,Programming & Data Science w R,PSYC,"Adhimoolam, B.",3,74,3.950540540540541
PSYC 496,Programming and Data Sci w R,PSYC,"Adhimoolam, B.",2,45,3.910888888888889
PSYC 496,RJ: Schoolyards and Prison Yar,PSYC,"Lyubansky, M.",2,60,3.7616666666666663
PSYC 496,Restorative Justice,PSYC,"Lyubansky, M.",2,79,3.650126582278481
PSYC 496,Schizotypy & Schizophrenia,PSYC,"Kwapil, T.",2,65,3.682153846153846
PSYC 506,Statistical Methods I,PSYC,"Koehn, H.",3,76,3.785263157894737
PSYC 507,Statistical Methods II,PSYC,"Koehn, H.",4,90,3.8815555555555554
PSYC 514,Seminar in Cognitive Science,PSYC,"Hummel, J.",3,88,3.6026136363636367
PSYC 534,Models of Decision and Choice,PSYC,"Regenwetter, M.",1,23,3.9421739130434785
PSYC 594,Multivar Anlys in Psych and Ed,PSYC,"Xia, Y.",1,28,3.9642857142857144
REHB 330,Disability in American Society,REHB,All Sections,18,2863,3.6023402025847013
REHB 330,Disability in American Society,REHB,"Jan, Y.",9,2350,3.6475148936170214
REHB 330,Disability in American Society,REHB,"Chiu, C.",1,196,3.563673469387756
REHB 330,Disability in American Society,REHB,"Rice, L.",8,317,3.2913564668769713
REHB 402,Medical Aspects of Disability,REHB,"Strauser, D.",4,153,3.6754248366013074
REHB 435,Work and Disability,REHB,All Sections,2,70,3.857142857142857
REHB 435,Work and Disability,REHB,"Greco, C.",1,45,3.888888888888889
REHB 435,Work and Disability,REHB,"Kosciulek, J.",1,25,3.8
REL 101,Bible as Literature,REL,"Layton, R.",1,22,3.575909090909091
REL 104,Asian Mythology,REL,All Sections,27,751,3.1755792276964043
REL 104,Asian Mythology,REL,"Stover, R.",3,82,3.479756097560976
REL 104,Asian Mythology,REL,"Tu, H.",6,177,3.4334463276836154
REL 104,Asian Mythology,REL,"Rives, T.",10,281,3.090569395017794
REL 104,Asian Mythology,REL,"Haight, N.",3,83,3.0809638554216865
REL 104,Asian Mythology,REL,"Chmiel, A.",5,128,2.8721093750000004
REL 108,Religion & Society in West I,REL,All Sections,5,304,3.727434210526315
REL 108,Religion & Society in West I,REL,"Rosenstock, B.",2,110,3.8244545454545453
REL 108,Religion & Society in West I,REL,"Ebel, J.",1,54,3.7840740740740735
REL 108,Religion & Society in West I,REL,"Thurston, S.",2,140,3.629357142857143
REL 109,Religion & Society in West II,REL,All Sections,3,241,3.766473029045643
REL 109,Religion & Society in West II,REL,"Ebel, J.",2,154,3.8357792207792203
REL 109,Religion & Society in West II,REL,"Rosenstock, B.",1,87,3.643793103448276
REL 110,World Religions,REL,All Sections,148,4855,3.6206694129763126
REL 110,World Religions,REL,"LoBue, A.",3,85,3.8747058823529414
REL 110,World Religions,REL,"Marshall, L.",2,58,3.8737931034482758
REL 110,World Religions,REL,"Tu, H.",3,87,3.839080459770115
REL 110,World Religions,REL,"Abusharara, B.",9,242,3.7921900826446278
REL 110,World Religions,REL,"Werkheiser, A.",12,351,3.7893447293447298
REL 110,World Religions,REL,"Kosovych, S.",2,57,3.766140350877193
REL 110,World Religions,REL,"Katz, M.",2,57,3.7661403508771927
REL 110,World Religions,REL,"Justice, D.",8,220,3.7622727272727277
REL 110,World Religions,REL,"Ellingson, H.",3,87,3.754827586206897
REL 110,World Religions,REL,"Jones, H.",6,167,3.7368862275449106
REL 110,World Religions,REL,"Warren, C.",3,85,3.733882352941176
REL 110,World Religions,REL,"Acar, A.",2,57,3.725614035087719
REL 110,World Religions,REL,"Tschirki, A.",6,171,3.717543859649123
REL 110,World Religions,REL,"Lloyd, N.",1,25,3.7068
REL 110,World Religions,REL,"Karipek, A.",5,144,3.694583333333333
REL 110,World Religions,REL,"Robinson, S.",16,440,3.6787954545454546
REL 110,World Religions,REL,"Folkenroth, E.",11,301,3.653554817275748
REL 110,World Religions,REL,"Rives, T.",8,224,3.6445089285714287
REL 110,World Religions,REL,"Ward, M.",12,331,3.6225679758308154
REL 110,World Religions,REL,"Karipek, Y.",4,107,3.607943925233645
REL 110,World Religions,REL,"Crane, B.",5,128,3.596640625
REL 110,World Religions,REL,"Wenneborg, E.",5,129,3.5634108527131785
REL 110,World Religions,REL,"Lehman, D.",2,53,3.5537735849056604
REL 110,World Religions,REL,"Boyle, E.",2,58,3.5460344827586208
REL 110,World Religions,REL,"Layton, R.",4,748,3.401764705882353
REL 110,World Religions,REL,"Haight, N.",3,85,3.3770588235294112
REL 110,World Religions,REL,"Ebel, J.",9,358,3.293659217877094
REL 120,A History of Judaism,REL,All Sections,4,157,3.042356687898089
REL 120,A History of Judaism,REL,"Rosenblatt, E.",1,27,3.6548148148148147
REL 120,A History of Judaism,REL,"Weiss, D.",3,130,2.915153846153846
REL 132,Zen,REL,"Mayer, A.",4,106,3.6859433962264148
REL 134,"Religion, Race, and Resistance",REL,All Sections,4,145,3.2785517241379307
REL 134,"Religion, Race, and Resistance",REL,"McKinnis, L.",3,118,3.39593220338983
REL 134,"Religion, Race, and Resistance",REL,"Justice, D.",1,27,2.7655555555555558
REL 208,Cultures & Lits of South Asia,REL,"Mehta, R.",5,264,3.9218181818181823
REL 214,Introduction to Islam,REL,All Sections,7,276,3.6526811594202893
REL 214,Introduction to Islam,REL,"Aghighi, A.",1,31,3.742580645161291
REL 214,Introduction to Islam,REL,"Ali, M.",5,201,3.720149253731343
REL 214,Introduction to Islam,REL,"Dann, M.",1,44,3.2811363636363637
REL 223,The Qur'an (Koran),REL,All Sections,4,132,3.606363636363637
REL 223,The Qur'an (Koran),REL,"Ali, M.",2,62,3.9248387096774193
REL 223,The Qur'an (Koran),REL,"Aghighi, A.",1,40,3.6007499999999992
REL 223,The Qur'an (Koran),REL,"Hoffman, V.",1,30,2.955666666666666
REL 236,"Religion, Violence & America",REL,"Ebel, J.",1,31,3.6564516129032256
REL 286,Introduction to Hinduism,REL,"Newman, A.",2,49,3.6132653061224485
REL 287,Introduction to Buddhism,REL,All Sections,5,142,3.0261267605633804
REL 287,Introduction to Buddhism,REL,"Mayer, A.",1,22,3.348181818181818
REL 287,Introduction to Buddhism,REL,"Callahan, C.",4,120,2.967083333333334
REL 350,South Asian Goddesses,REL,"Tosato, A.",1,22,3.0009090909090905
REL 403,Women in Muslim Societies,REL,"Erten, H.",2,52,3.81423076923077
REL 495,Material Jainism,REL,"Tosato, A.",1,40,3.30875
RHET 233,Adv Rhetoric & Composition,RHET,All Sections,23,514,3.5151945525291826
RHET 233,Adv Rhetoric & Composition,RHET,"Ware, R.",1,21,3.9047619047619047
RHET 233,Adv Rhetoric & Composition,RHET,"Van Dusseldorp, M.",1,21,3.761904761904762
RHET 233,Adv Rhetoric & Composition,RHET,"Kranek, A.",1,21,3.650952380952381
RHET 233,Adv Rhetoric & Composition,RHET,"Gupta, P.",2,45,3.622444444444445
RHET 233,Adv Rhetoric & Composition,RHET,"Zhang, D.",1,21,3.61952380952381
RHET 233,Adv Rhetoric & Composition,RHET,"Fadely, J.",3,67,3.6071641791044775
RHET 233,Adv Rhetoric & Composition,RHET,"Beilstein, P.",1,23,3.58
RHET 233,Adv Rhetoric & Composition,RHET,"Liu, M.",2,47,3.5531914893617023
RHET 233,Adv Rhetoric & Composition,RHET,"McLeer, H.",1,23,3.550869565217391
RHET 233,Adv Rhetoric & Composition,RHET,"Prendergast, C.",1,22,3.395
RHET 233,Adv Rhetoric & Composition,RHET,"Hudek, B.",2,44,3.3868181818181813
RHET 233,Adv Rhetoric & Composition,RHET,"O'Toole, K.",3,69,3.3626086956521735
RHET 233,Adv Rhetoric & Composition,RHET,"Odom, M.",4,90,3.352222222222222
RSOC 270,Global Demography,RSOC,"Buckley, C.",1,40,2.92425
RST 100,RST In Modern Society,RST,"Shinew, K.",1,90,2.982111111111111
RST 100,RST in Modern Society,RST,All Sections,19,2216,3.4325361010830324
RST 100,RST in Modern Society,RST,"Hill, P.",1,33,3.9393939393939394
RST 100,RST in Modern Society,RST,"Simms, J.",1,30,3.7333333333333334
RST 100,RST in Modern Society,RST,"Liechty, T.",4,714,3.461106442577031
RST 100,RST in Modern Society,RST,"Shinew, K.",9,1287,3.4176534576534574
RST 100,RST in Modern Society,RST,"Fratila, I.",2,82,3.2773170731707313
RST 100,RST in Modern Society,RST,"Pazmino, J.",2,70,3.2287142857142856
RST 101,Orientation to RST,RST,All Sections,10,627,3.548708133971291
RST 101,Orientation to RST,RST,"Schroeder, J.",7,446,3.6524663677130045
RST 101,Orientation to RST,RST,"Pyrz, P.",2,138,3.3939855072463767
RST 101,Orientation to RST,RST,"Shinew, K.",1,43,2.9690697674418605
RST 118,Student-Athlete Transition,RST,"Santos, C.",7,393,3.7754452926208657
RST 120,"Park, Recreation & Environment",RST,All Sections,9,765,3.382901960784314
RST 120,"Park, Recreation & Environment",RST,"Zou, S.",1,38,3.675526315789474
RST 120,"Park, Recreation & Environment",RST,"Fernandez, M.",3,255,3.4893333333333336
RST 120,"Park, Recreation & Environment",RST,"Woo, M.",1,173,3.333757225433526
RST 120,"Park, Recreation & Environment",RST,"Wachter, C.",4,299,3.2833779264214047
RST 130,Foundations of Sport Mgt,RST,All Sections,14,837,3.030023894862605
RST 130,Foundations of Sport Mgt,RST,"Rocha De Olivei, J.",2,137,3.400948905109489
RST 130,Foundations of Sport Mgt,RST,"Raycraft, M.",10,634,2.9624605678233435
RST 130,Foundations of Sport Mgt,RST,"Chen, G.",2,66,2.9090909090909087
RST 150,Foundations of Tourism,RST,All Sections,3,72,3.3386111111111116
RST 150,Foundations of Tourism,RST,"Endres, R.",2,49,3.4359183673469387
RST 150,Foundations of Tourism,RST,"Milazzo, L.",1,23,3.1313043478260867
RST 180,RST Domestic Study / Site Tour,RST,"Schroeder, J.",1,23,3.652173913043478
RST 199,BUS Strats for Prof Sport Orgs,RST,All Sections,5,263,3.3359695817490493
RST 199,BUS Strats for Prof Sport Orgs,RST,"Schroeder, J.",4,183,3.469945355191257
RST 199,BUS Strats for Prof Sport Orgs,RST,"Raycraft, M.",1,80,3.0295
RST 199,E-Sport Foundations,RST,"Raycraft, M.",1,42,3.301904761904762
RST 199,E-Sports Foundations,RST,All Sections,3,103,2.8743689320388355
RST 199,E-Sports Foundations,RST,"Fredericks, J.",1,26,2.9496153846153845
RST 199,E-Sports Foundations,RST,"Raycraft, M.",2,77,2.848961038961039
RST 199,Inclusive By Design,RST,"Deterding, R.",1,48,3.3412500000000005
RST 199,Inclusive by Design,RST,"Deterding, R.",1,45,3.644888888888889
RST 199,Issues in Sport & Higher Ed,RST,"Raycraft, M.",3,108,3.774814814814815
RST 199,Sapora Symposium,RST,"Raycraft, M.",1,26,3.8461538461538463
RST 199,Sport Brand Management,RST,"Woolf, J.",1,36,3.0930555555555554
RST 199,Sport and the BIG 10,RST,"Sherman, E.",3,263,3.415779467680609
RST 199,Technology in Modern Society,RST,"Morris, L.",1,98,3.2591836734693875
RST 199,Technology in RST,RST,"Morris, L.",1,57,3.4157894736842103
RST 200,Leadership in RST,RST,All Sections,20,768,3.3836848958333334
RST 200,Leadership in RST,RST,"Hardin, D.",10,362,3.3885911602209946
RST 200,Leadership in RST,RST,"Schroeder, J.",10,406,3.3793103448275863
RST 205,SPORT AND THE BIG TEN,RST,"Raycraft, M.",1,54,3.4138888888888888
RST 205,Sport and the Big Ten,RST,All Sections,7,687,3.6391411935953424
RST 205,Sport and the Big Ten,RST,"Raycraft, M.",5,556,3.649442446043165
